user_id,name_x,carbon_reduction,total_weekly_carbon_reduction,total_mission_count,total_clicks,predicted_carbon_reduction,percentile_rank,eco_category,age_group,region,group_avg_carbon_reduction,carbon_reduction_diff,personal_feedback
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,부산,58.938461538461716,27.46153846153873,당신은 같은 연령대(20대 초반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,부산,65.53636363636389,20.86363636363656,당신은 같은 연령대(20대 후반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,서울,61.84883720930253,24.551162790697916,당신은 같은 연령대(20대 후반) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,광주,58.658241758241935,27.74175824175851,당신은 같은 연령대(20대 초반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,서울,66.05257731958788,20.347422680412564,당신은 같은 연령대(20대 초반) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대구,60.22561983471093,26.174380165289513,당신은 같은 연령대(20대 후반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,광주,59.803738317757194,26.596261682243252,당신은 같은 연령대(20대 후반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,부산,58.938461538461716,27.46153846153873,당신은 같은 연령대(20대 초반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대구,59.55283018867943,26.847169811321017,당신은 같은 연령대(30대) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대구,59.55283018867943,26.847169811321017,당신은 같은 연령대(30대) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,서울,66.05257731958788,20.347422680412564,당신은 같은 연령대(20대 초반) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,부산,65.53636363636389,20.86363636363656,당신은 같은 연령대(20대 후반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,광주,59.803738317757194,26.596261682243252,당신은 같은 연령대(20대 후반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대구,60.22561983471093,26.174380165289513,당신은 같은 연령대(20대 후반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,서울,55.549180327869,30.850819672131443,당신은 같은 연령대(30대) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대구,58.39322033898323,28.00677966101722,당신은 같은 연령대(20대 초반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,부산,58.938461538461716,27.46153846153873,당신은 같은 연령대(20대 초반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대전,61.430400000000205,24.96960000000024,당신은 같은 연령대(20대 초반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대전,61.430400000000205,24.96960000000024,당신은 같은 연령대(20대 초반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,서울,55.549180327869,30.850819672131443,당신은 같은 연령대(30대) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,부산,65.53636363636389,20.86363636363656,당신은 같은 연령대(20대 후반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,서울,66.05257731958788,20.347422680412564,당신은 같은 연령대(20대 초반) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,부산,58.938461538461716,27.46153846153873,당신은 같은 연령대(20대 초반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대전,59.98584905660396,26.414150943396486,당신은 같은 연령대(20대 후반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대전,59.98584905660396,26.414150943396486,당신은 같은 연령대(20대 후반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,광주,59.803738317757194,26.596261682243252,당신은 같은 연령대(20대 후반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,부산,60.11538461538481,26.284615384615634,당신은 같은 연령대(30대) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대구,58.39322033898323,28.00677966101722,당신은 같은 연령대(20대 초반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,광주,59.803738317757194,26.596261682243252,당신은 같은 연령대(20대 후반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,부산,60.11538461538481,26.284615384615634,당신은 같은 연령대(30대) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,서울,55.549180327869,30.850819672131443,당신은 같은 연령대(30대) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,부산,65.53636363636389,20.86363636363656,당신은 같은 연령대(20대 후반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,부산,58.938461538461716,27.46153846153873,당신은 같은 연령대(20대 초반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대전,61.48285714285735,24.917142857143098,당신은 같은 연령대(30대) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대전,61.48285714285735,24.917142857143098,당신은 같은 연령대(30대) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,부산,58.938461538461716,27.46153846153873,당신은 같은 연령대(20대 초반) 부산 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대전,61.430400000000205,24.96960000000024,당신은 같은 연령대(20대 초반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,광주,59.803738317757194,26.596261682243252,당신은 같은 연령대(20대 후반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대구,59.55283018867943,26.847169811321017,당신은 같은 연령대(30대) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대전,61.48285714285735,24.917142857143098,당신은 같은 연령대(30대) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대전,61.430400000000205,24.96960000000024,당신은 같은 연령대(20대 초반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대구,60.22561983471093,26.174380165289513,당신은 같은 연령대(20대 후반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대구,59.55283018867943,26.847169811321017,당신은 같은 연령대(30대) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대전,59.98584905660396,26.414150943396486,당신은 같은 연령대(20대 후반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대전,61.48285714285735,24.917142857143098,당신은 같은 연령대(30대) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,서울,61.84883720930253,24.551162790697916,당신은 같은 연령대(20대 후반) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대구,58.39322033898323,28.00677966101722,당신은 같은 연령대(20대 초반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대구,58.39322033898323,28.00677966101722,당신은 같은 연령대(20대 초반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대구,60.22561983471093,26.174380165289513,당신은 같은 연령대(20대 후반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대전,61.430400000000205,24.96960000000024,당신은 같은 연령대(20대 초반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대구,59.55283018867943,26.847169811321017,당신은 같은 연령대(30대) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대구,59.55283018867943,26.847169811321017,당신은 같은 연령대(30대) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,광주,59.803738317757194,26.596261682243252,당신은 같은 연령대(20대 후반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대전,61.430400000000205,24.96960000000024,당신은 같은 연령대(20대 초반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대전,59.98584905660396,26.414150943396486,당신은 같은 연령대(20대 후반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대구,60.22561983471093,26.174380165289513,당신은 같은 연령대(20대 후반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,서울,55.549180327869,30.850819672131443,당신은 같은 연령대(30대) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대전,59.98584905660396,26.414150943396486,당신은 같은 연령대(20대 후반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대전,61.48285714285735,24.917142857143098,당신은 같은 연령대(30대) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대전,61.430400000000205,24.96960000000024,당신은 같은 연령대(20대 초반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대구,60.22561983471093,26.174380165289513,당신은 같은 연령대(20대 후반) 대구 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,대전,59.98584905660396,26.414150943396486,당신은 같은 연령대(20대 후반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,광주,58.658241758241935,27.74175824175851,당신은 같은 연령대(20대 초반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,대전,61.430400000000205,24.96960000000024,당신은 같은 연령대(20대 초반) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 초반,서울,66.05257731958788,20.347422680412564,당신은 같은 연령대(20대 초반) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,대전,61.48285714285735,24.917142857143098,당신은 같은 연령대(30대) 대전 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,20대 후반,광주,59.803738317757194,26.596261682243252,당신은 같은 연령대(20대 후반) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,서울,55.549180327869,30.850819672131443,당신은 같은 연령대(30대) 서울 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
101,텀블러 사용하기,0.3,86.4,756,756.0,86.40000000000045,77.80717225161669,상위 25% - 훌륭한 에코스텝러! 🌱,30대,광주,65.95714285714311,20.442857142857335,당신은 같은 연령대(30대) 광주 지역 사용자들보다 더 많은 환경 기여를 하고 있어요! 🎉
